   57.910121   11.960000    0.990924   -0.083503    0.987471   -0.082649
   58.190332   11.960000    0.989890   -0.084453    0.986362   -0.083500
   58.470544   11.960000    0.988800   -0.085413    0.985196   -0.084353
   58.750755   11.960000    0.987656   -0.086382    0.983973   -0.085210
   59.030967   11.960000    0.986456   -0.087361    0.982694   -0.086068
   59.311178   11.960000    0.985201   -0.088350    0.981358   -0.086929
   59.591390   11.960000    0.983891   -0.089349    0.979966   -0.087793
   59.871601   11.960000    0.982526   -0.090359    0.978517   -0.088659
   60.151813   11.960000    0.981106   -0.091379    0.977012   -0.089528
   60.432024   11.960000    0.979631   -0.092410    0.975451   -0.090399
   60.712236   11.960000    0.978102   -0.093451    0.973834   -0.091272
   60.992447   11.960000    0.976518   -0.094504    0.972161   -0.092147
   61.272659   11.960000    0.974880   -0.095567    0.970432   -0.093025
   61.552870   11.960000    0.973188   -0.096642    0.968646   -0.093904
   61.833082   11.960000    0.971441   -0.097728    0.966806   -0.094786
   62.113293   11.960000    0.969640   -0.098825    0.964909   -0.095669
   62.393505   11.960000    0.967786   -0.099935    0.962957   -0.096555
   62.673716   11.960000    0.965877   -0.101056    0.960949   -0.097442
   62.953927   11.960000    0.963915   -0.102189    0.958887   -0.098331
   63.234139   11.960000    0.961899   -0.103335    0.956768   -0.099221
   63.514350   11.960000    0.959830   -0.104493    0.954595   -0.100113
   63.794562   11.960000    0.957708   -0.105664    0.952367   -0.101007
   64.074773   11.960000    0.955533   -0.106848    0.950083   -0.101902
   64.354985   11.960000    0.953304   -0.108045    0.947745   -0.102799
   64.635196   11.960000    0.951023   -0.109255    0.945353   -0.103697
   64.915408   11.960000    0.948689   -0.110478    0.942906   -0.104596
   65.195619   11.960000    0.946303   -0.111715    0.940404   -0.105497
   65.475831   11.960000    0.943864   -0.112966    0.937848   -0.106398
   65.756042   11.960000    0.941374   -0.114232    0.935238   -0.107301
   66.036254   11.960000    0.938831   -0.115511    0.932574   -0.108205
   66.316465   11.960000    0.936236   -0.116806    0.929857   -0.109109
   66.596677   11.960000    0.933590   -0.118115    0.927085   -0.110015
   66.876888   11.960000    0.930892   -0.119439    0.924260   -0.110921
   67.157100   11.960000    0.928143   -0.120779    0.921382   -0.111828
   67.437311   11.960000    0.925343   -0.122134    0.918450   -0.112735
   67.717523   11.960000    0.922492   -0.123505    0.915466   -0.113643
   67.997734   11.960000    0.919591   -0.124893    0.912428   -0.114552
   68.277946   11.960000    0.916639   -0.126297    0.909338   -0.115461
   68.558157   11.960000    0.913637   -0.127717    0.906195   -0.116370
   68.838369   11.960000    0.910584   -0.129155    0.903000   -0.117280
   69.118580   11.960000    0.907482   -0.130610    0.899753   -0.118189
   69.398792   11.960000    0.904330   -0.132083    0.896453   -0.119099
   69.679003   11.960000    0.901129   -0.133573    0.893102   -0.120009
   69.959215   11.960000    0.897878   -0.135082    0.889699   -0.120919
   70.239426   11.960000    0.894579   -0.136610    0.886244   -0.121829
   70.519637   11.960000    0.891231   -0.138157    0.882739   -0.122738
   70.799849   11.960000    0.887834   -0.139723    0.879182   -0.123647
   71.080060   11.960000    0.884389   -0.141308    0.875574   -0.124556
   71.360272   11.960000    0.880896   -0.142914    0.871915   -0.125464
   71.640483   11.960000    0.877355   -0.144541    0.868206   -0.126372
   71.920695   11.960000    0.873767   -0.146188    0.864447   -0.127280
   72.200906   11.960000    0.870131   -0.147856    0.860638   -0.128186
   72.481118   11.960000    0.866449   -0.149546    0.856778   -0.129092
   72.761329   11.960000    0.862720   -0.151259    0.852869   -0.129997
   73.041541   11.960000    0.858944   -0.152994    0.848911   -0.130901
   73.321752   11.960000    0.855122   -0.154752    0.844903   -0.131804
   73.601964   11.960000    0.851254   -0.156533    0.840846   -0.132706
   73.882175   11.960000    0.847340   -0.158339    0.836741   -0.133607
   74.162387   11.960000    0.843381   -0.160169    0.832587   -0.134506
   74.442598   11.960000    0.839378   -0.162023    0.828384   -0.135405
   74.722810   11.960000    0.835329   -0.163904    0.824134   -0.136301
   75.003021   11.960000    0.831235   -0.165810    0.819835   -0.137197
   75.283233   11.960000    0.827098   -0.167743    0.815489   -0.138090
   75.563444   11.960000    0.822917   -0.169703    0.811095   -0.138982
   75.843656   11.960000    0.818692   -0.171691    0.806655   -0.139873
   76.123867   11.960000    0.814424   -0.173708    0.802167   -0.140761
   76.404079   11.960000    0.810113   -0.175753    0.797633   -0.141648
   76.684290   11.960000    0.805759   -0.177828    0.793052   -0.142532
   76.964502   11.960000    0.801363   -0.179933    0.788426   -0.143415
   77.244713   11.960000    0.796925   -0.182069    0.783753   -0.144295
   77.524924   11.960000    0.792446   -0.184237    0.779035   -0.145173
   77.805136   11.960000    0.787925   -0.186437    0.774271   -0.146049
   78.085347   11.960000    0.783363   -0.188670    0.769462   -0.146922
   78.365559   11.960000    0.778761   -0.190937    0.764608   -0.147793
   78.645770   11.960000    0.774118   -0.193239    0.759710   -0.148661
   78.925982   11.960000    0.769436   -0.195576    0.754767   -0.149526
   79.206193   11.960000    0.764714   -0.197950    0.749781   -0.150389
   79.486405   11.960000    0.759953   -0.200361    0.744750   -0.151249
   79.766616   11.960000    0.755154   -0.202810    0.739676   -0.152105
   80.046828   11.960000    0.750316   -0.205299    0.734559   -0.152959
   80.327039   11.960000    0.745440   -0.207827    0.729399   -0.153810
   80.607251   11.960000    0.740527   -0.210396    0.724197   -0.154657
   80.887462   11.960000    0.735576   -0.213008    0.718952   -0.155501
   81.167674   11.960000    0.730589   -0.215663    0.713665   -0.156342
   81.447885   11.960000    0.725566   -0.218361    0.708336   -0.157179
   81.728097   11.960000    0.720506   -0.221106    0.702966   -0.158013
   82.008308   11.960000    0.715411   -0.223897    0.697555   -0.158843
   82.288520   11.960000    0.710282   -0.226735    0.692102   -0.159670
   82.568731   11.960000    0.705117   -0.229623    0.686610   -0.160492
   82.848943   11.960000    0.699919   -0.232561    0.681077   -0.161311
   83.129154   11.960000    0.694687   -0.235551    0.675504   -0.162125
   83.409366   11.960000    0.689422   -0.238594    0.669891   -0.162936
   83.689577   11.960000    0.684124   -0.241692    0.664239   -0.163742
   83.969789   11.960000    0.678794   -0.244846    0.658548   -0.164544
   84.250000   11.960000    0.673432   -0.248057    0.652819   -0.165342
   84.530211   11.960000    0.668039   -0.251328    0.647051   -0.166135
   84.810423   11.960000    0.662615   -0.254660    0.641245   -0.166924
   85.090634   11.960000    0.657161   -0.258055    0.635401   -0.167708
   85.370846   11.960000    0.651677   -0.261514    0.629520   -0.168487
   85.651057   11.960000    0.646165   -0.265040    0.623602   -0.169262
   85.931269   11.960000    0.640624   -0.268635    0.617647   -0.170031
   86.211480   11.960000    0.635055   -0.272299    0.611656   -0.170796
   86.491692   11.960000    0.629458   -0.276037    0.605629   -0.171556
   86.771903   11.960000    0.623835   -0.279849    0.599566   -0.172310
   87.052115   11.960000    0.618185   -0.283739    0.593467   -0.173059
   87.332326   11.960000    0.612510   -0.287708    0.587334   -0.173803
   87.612538   11.960000    0.606810   -0.291759    0.581166   -0.174541
   87.892749   11.960000    0.601085   -0.295895    0.574963   -0.175274
   88.172961   11.960000    0.595337   -0.300119    0.568726   -0.176002
   88.453172   11.960000    0.589566   -0.304432    0.562456   -0.176723
   88.733384   11.960000    0.583773   -0.308839    0.556153   -0.177439
   89.013595   11.960000    0.577958   -0.313341    0.549816   -0.178149
   89.293807   11.960000    0.572122   -0.317943    0.543447   -0.178853
   89.574018   11.960000    0.566266   -0.322648    0.537046   -0.179551
   89.854230   11.960000    0.560390   -0.327459    0.530613   -0.180243
   90.134441   11.960000    0.554496   -0.332379    0.524148   -0.180928
   90.414653   11.960000    0.548585   -0.337414    0.517652   -0.181608
   90.694864   11.960000    0.542656   -0.342565    0.511125   -0.182281
   90.975076   11.960000    0.536711   -0.347839    0.504568   -0.182947
   91.255287   11.960000    0.530751   -0.353238    0.497981   -0.183607
   91.535498   11.960000    0.524777   -0.358768    0.491364   -0.184260
   91.815710   11.960000    0.518789   -0.364433    0.484718   -0.184906
   92.095921   11.960000    0.512789   -0.370238    0.478043   -0.185546
   92.376133   11.960000    0.506777   -0.376188    0.471339   -0.186179
   92.656344   11.960000    0.500755   -0.382289    0.464607   -0.186804
   92.936556   11.960000    0.494724   -0.388546    0.457847   -0.187423
   93.216767   11.960000    0.488684   -0.394966    0.451060   -0.188034
   93.496979   11.960000    0.482637   -0.401554    0.444246   -0.188638
   93.777190   11.960000    0.476584   -0.408317    0.437405   -0.189235
   94.057402   11.960000    0.470527   -0.415261    0.430537   -0.189824
   94.337613   11.960000    0.464466   -0.422395    0.423644   -0.190406
   94.617825   11.960000    0.458403   -0.429725    0.416725   -0.190980
   94.898036   11.960000    0.452340   -0.437259    0.409782   -0.191547
   95.178248   11.960000    0.446277   -0.445005    0.402813   -0.192106
   95.458459   11.960000    0.440216   -0.452973    0.395820   -0.192656
   95.738671   11.960000    0.434159   -0.461171    0.388803   -0.193199
   96.018882   11.960000    0.428107   -0.469608    0.381763   -0.193734
   96.299094   11.960000    0.422062   -0.478294    0.374699   -0.194261
   96.579305   11.960000    0.416026   -0.487241    0.367613   -0.194779
   96.859517   11.960000    0.410001   -0.496458    0.360504   -0.195290
   97.139728   11.960000    0.403989   -0.505958    0.353373   -0.195791
   97.419940   11.960000    0.397991   -0.515752    0.346221   -0.196285
   97.700151   11.960000    0.392009   -0.525854    0.339047   -0.196770
   97.980363   11.960000    0.386047   -0.536275    0.331853   -0.197246
   98.260574   11.960000    0.380106   -0.547031    0.324638   -0.197714
   98.540785   11.960000    0.374189   -0.558135    0.317404   -0.198172
   98.820997   11.960000    0.368298   -0.569603    0.310150   -0.198622
   99.101208   11.960000    0.362437   -0.581450    0.302876   -0.199063
   99.381420   11.960000    0.356607   -0.593694    0.295584   -0.199495
   99.661631   11.960000    0.350812   -0.606350    0.288274   -0.199918
   99.941843   11.960000    0.345056   -0.619439    0.280946   -0.200332
  100.222054   11.960000    0.339341   -0.632977    0.273600   -0.200736
  100.502266   11.960000    0.333671   -0.646986    0.266238   -0.201132
  100.782477   11.960000    0.328050   -0.661484    0.258858   -0.201517
  101.062689   11.960000    0.322482   -0.676493    0.251462   -0.201893
  101.342900   11.960000    0.316970   -0.692034    0.244051   -0.202260
  101.623112   11.960000    0.311520   -0.708130    0.236624   -0.202617
  101.903323   11.960000    0.306136   -0.724803    0.229182   -0.202964
  102.183535   11.960000    0.300822   -0.742078    0.221726   -0.203302
  102.463746   11.960000    0.295585   -0.759976    0.214255   -0.203629
  102.743958   11.960000    0.290428   -0.778523    0.206771   -0.203947
  103.024169   11.960000    0.285359   -0.797742    0.199273   -0.204255
  103.304381   11.960000    0.280383   -0.817658    0.191763   -0.204552
  103.584592   11.960000    0.275506   -0.838293    0.184240   -0.204840
  103.864804   11.960000    0.270735   -0.859672    0.176705   -0.205117
  104.145015   11.960000    0.266077   -0.881817    0.169158   -0.205383
  104.425227   11.960000    0.261539   -0.904747    0.161601   -0.205640
  104.705438   11.960000    0.257128   -0.928484    0.154032   -0.205886
  104.985650   11.960000    0.252853   -0.953044    0.146453   -0.206121
  105.265861   11.960000    0.248721   -0.978442    0.138865   -0.206346
  105.546073   11.960000    0.244741   -1.004690    0.131267   -0.206560
  105.826284   11.960000    0.240921   -1.031796    0.123659   -0.206763
  106.106495   11.966694    0.237270   -1.059763    0.116044   -0.206956
  106.386707   11.984307    0.233789   -1.088590    0.108416   -0.207131
  106.666918   12.001921    0.230469   -1.118276    0.100769   -0.207272
  106.947130   12.019534    0.227302   -1.148817    0.093095   -0.207363
  107.227341   12.037147    0.224279   -1.180208    0.085390   -0.207388
  107.507553   12.054760    0.221393   -1.212444    0.077650   -0.207330
  107.787764   12.072374    0.218637   -1.245520    0.069870   -0.207173
  108.067976   12.089987    0.216005   -1.279429    0.062050   -0.206901
  108.348187   12.107600    0.213490   -1.314163    0.054189   -0.206498
  108.628399   12.125214    0.211086   -1.349713    0.046288   -0.205949
  108.908610   12.142827    0.208790   -1.386072    0.038350   -0.205237
  109.188822   12.160440    0.206595   -1.423229    0.030376   -0.204349
  109.469033   12.178054    0.204497   -1.461173    0.022373   -0.203269
  109.749245   12.195667    0.202492   -1.499894    0.014345   -0.201983
